CEG;11/08/2026;33;355909,930000;355909,930000;CEL01_SRC_FACTURESFOURNISSEURS_110826-200457_ST_CEL01_639220754971423753_001;0
CEC;11/08/2026;23;345233,410000;345233,410000;CEL01_SRC_FACTURESFOURNISSEURS_110826-200457_ST_CEL01_639220754971423753_001;0
CEE;11/08/2026;106;300322,870000;300322,870000;CEL01_SRC_FACTURESFOURNISSEURS_110826-200457_ST_CEL01_639220754971423753_001;0
